"bookid","orderid","unitprice","quantity","modifydate","score"
"62505319","10000953","77","1","2017/6/5","6"
"1555219004","10000953","129","1","2017/6/5","9"
"375412530","10000953","143","1","2017/6/5","4"
"140014748","10001044","114","1","2017/6/5","6"
"380730200","10001044","173","1","2017/6/5","9"
"886775957","10001233","187","1","2017/6/5","6"
"345335457","10001281","184","1","2017/6/5","7"
"515095826","10001291","129","1","2017/6/5","7"
"505525526","10001292","101","1","2017/6/5","7"
"375703764","10001292","127","1","2017/6/5","9"
"140440445","10001292","69","1","2017/6/5","3"
"6019636","10001382","113","1","2017/6/5","7"
"1586251856","10001382","113","1","2017/6/5","7"
"671433083","10001382","112","1","2017/6/5","3"
"345285980","10001414","89","1","2017/6/5","1"
"1928556221","10001414","56","1","2017/6/5","1"
"42518904","10001414","104","1","2017/6/5","6"
"971880107","10001559","68","1","2017/6/5","10"
"1575662086","10001559","150","1","2017/6/5","2"
"44023722","10001733","50","1","2017/6/5","8"
"380784580","10001772","129","1","2017/6/5","1"
"375705457","10001772","140","1","2017/6/5","10"
"61043990","10001801","80","1","2017/6/5","10"
"345450728","10001810","186","1","2017/6/5","7"
"42513976","10001810","68","1","2017/6/5","7"
"28642082","10001832","59","1","2017/6/5","5"
"3423241195","10001845","138","1","2017/6/5","4"
"821713396","10001970","166","1","2017/6/5","3"
"505522713","10000206","169","1","2017/6/6","3"
"451173392","10000253","115","1","2017/6/6","3"
"671003755","10000275","143","1","2017/6/6","6"
"449132870","10000275","50","1","2017/6/6","8"
"1904153003","10000296","51","1","2017/6/6","3"
"446611867","10000298","128","1","2017/6/6","9"
"440237416","10000298","114","1","2017/6/6","3"
"140620109","10000298","68","1","2017/6/6","8"
"340592826","10000390","76","1","2017/6/6","6"
"440966388","10000390","63","1","2017/6/6","7"
"345324536","10000476","120","1","2017/6/6","10"
"460875329","10000476","134","1","2017/6/6","8"
"590312804","10000582","86","1","2017/6/6","7"
"60740450","10000601","111","1","2017/6/6","9"
"375758623","10000660","119","1","2017/6/6","7"
"61000299","10000660","117","1","2017/6/6","10"
"55325846","10000712","84","1","2017/6/6","6"
"871313073","10000712","88","1","2017/6/6","9"
"684874350","10000712","140","1","2017/6/6","9"
"345444884","10001024","141","1","2017/6/6","10"
"8440629540","10001086","91","1","2017/6/6","1"
"816147876","10001165","126","1","2017/6/6","9"
"140061401","10001262","69","1","2017/6/6","6"
"8420442283","10001262","168","1","2017/6/6","10"
"345348109","10001594","139","1","2017/6/6","4"
"1591561590","10001607","83","1","2017/6/6","3"
"448060043","10001725","80","1","2017/6/6","8"
"375805419","10001735","127","1","2017/6/6","6"
"671649949","10001735","59","1","2017/6/6","8"
"3453045998","10001862","105","1","2017/6/6","2"
"1853260525","10001862","88","1","2017/6/6","10"
"340564067","10001862","82","1","2017/6/6","7"
"312924585","10000063","129","1","2017/6/7","9"
"930289595","10000063","126","1","2017/6/7","8"
"802713955","10000079","161","1","2017/6/7","7"
"451404785","10000079","115","1","2017/6/7","6"
"312169515","10000268","198","1","2017/6/7","7"
"740707256","10000374","102","1","2017/6/7","9"
"762703954","10000386","146","1","2017/6/7","5"
"449006522","10000386","197","1","2017/6/7","4"
"373511892","10000393","187","1","2017/6/7","1"
"385722206","10000393","197","1","2017/6/7","8"
"425170365","10000428","59","1","2017/6/7","4"
"142001740","10000764","56","1","2017/6/7","2"
"743237188","10000875","183","1","2017/6/7","6"
"590997327","10000875","134","1","2017/6/7","7"
"373785070","10001120","140","1","2017/6/7","2"
"380805421","10001120","74","1","2017/6/7","5"
"553267337","10001261","94","1","2017/6/7","3"
"452269571","10001357","187","1","2017/6/7","4"
"345343581","10001357","68","1","2017/6/7","8"
"515128554","10001371","191","1","2017/6/7","2"
"525946497","10001600","149","1","2017/6/7","9"
"333634276","10001749","121","1","2017/6/7","9"
"312291388","10001749","98","1","2017/6/7","9"
"679425241","10001762","82","1","2017/6/7","6"
"316569321","10001762","187","1","2017/6/7","5"
"821749013","10001762","66","1","2017/6/7","1"
"812550706","10001825","104","1","2017/6/7","10"
"142001740","10001825","56","1","2017/6/7","2"
"1877741094","10000001","144","1","2017/6/8","9"
"553582763","10000181","140","1","2017/6/8","4"
"312182953","10000235","99","1","2017/6/8","10"
"515134465","10000282","56","1","2017/6/8","5"
"312421273","10000282","174","1","2017/6/8","6"
"440225701","10000478","129","1","2017/6/8","6"
"130894087","10000478","153","1","2017/6/8","1"
"3476018733","10000478","180","1","2017/6/8","7"
"312966806","10000481","85","1","2017/6/8","10"
"140266240","10000689","138","1","2017/6/8","5"
"380800586","10000714","147","1","2017/6/8","1"
"380978415","10000714","72","1","2017/6/8","10"
"843947039","10000714","114","1","2017/6/8","3"
"743224574","10000851","140","1","2017/6/8","7"
"451527070","10000851","91","1","2017/6/8","9"
"679433740","10000864","196","1","2017/6/8","9"
"684808730","10001008","184","1","2017/6/8","5"
"786808772","10001022","84","1","2017/6/8","10"
"679400478","10001467","59","1","2017/6/8","3"
"312930887","10001471","134","1","2017/6/8","7"
"380819724","10001471","85","1","2017/6/8","4"
"440236665","10001576","89","1","2017/6/8","8"
"836213319","10001609","111","1","2017/6/8","5"
"425171485","10001623","111","1","2017/6/8","8"
"553800973","10001623","168","1","2017/6/8","10"
"140124381","10001623","82","1","2017/6/8","4"
"440170796","10001644","168","1","2017/6/8","9"
"312983484","10001821","149","1","2017/6/8","10"
"316666343","10001821","113","1","2017/6/8","10"
"743446135","10001966","187","1","2017/6/8","8"
"1568820054","10001966","59","1","2017/6/8","4"
"590402781","10001966","136","1","2017/6/8","6"
"374278466","10001977","157","1","2017/6/8","2"
"60255161","10001977","77","1","2017/6/8","6"
"553242954","10001977","82","1","2017/6/8","1"
"913573868","10001994","60","1","2017/6/8","10"
"767905202","10001994","181","1","2017/6/8","3"
"871401541","10000019","121","1","2017/6/9","3"
"316142417","10000106","100","1","2017/6/9","4"
"671014196","10000150","101","1","2017/6/9","9"
"553580418","10000170","129","1","2017/6/9","4"
"679003789","10000170","132","1","2017/6/9","9"
"446610038","10000170","100","1","2017/6/9","8"
"312983298","10000193","172","1","2017/6/9","2"
"842332278","10000193","87","1","2017/6/9","10"
"679728449","10000198","115","1","2017/6/9","8"
"877799040","10000198","50","1","2017/6/9","6"
"962750980","10000198","125","1","2017/6/9","7"
"440235081","10000263","109","1","2017/6/9","4"
"515090786","10000263","85","1","2017/6/9","4"
"811729850","10000456","135","1","2017/6/9","9"
"375704965","10000456","113","1","2017/6/9","5"
"312950519","10000480","187","1","2017/6/9","10"
"971880107","10000480","68","1","2017/6/9","10"
"345422023","10000562","125","1","2017/6/9","7"
"1592240038","10000562","105","1","2017/6/9","5"
"440984831","10000562","130","1","2017/6/9","10"
"552998451","10000606","145","1","2017/6/9","7"
"3895080896","10000606","172","1","2017/6/9","7"
"804108749","10000606","185","1","2017/6/9","8"
"440419468","10000679","144","1","2017/6/9","8"
"684847957","10000691","59","1","2017/6/9","8"
"553287893","10000691","117","1","2017/6/9","9"
"671747134","10000734","117","1","2017/6/9","10"
"316291161","10000734","104","1","2017/6/9","10"
"44014129","10000737","126","1","2017/6/9","8"
"440223601","10000737","98","1","2017/6/9","9"
"671537458","10000743","125","1","2017/6/9","10"
"679407111","10000743","85","1","2017/6/9","8"
"345370775","10000928","131","1","2017/6/9","1"
"451117611","10000928","165","1","2017/6/9","2"
"449003884","10000928","104","1","2017/6/9","10"
"553024248","10000934","181","1","2017/6/9","8"
"140186409","10000947","114","1","2017/6/9","4"
"471247421","10000947","76","1","2017/6/9","2"
"425192784","10000947","59","1","2017/6/9","8"
"3442058597","10000988","143","1","2017/6/9","3"
"451180216","10000988","87","1","2017/6/9","10"
"140268626","10001206","187","1","2017/6/9","1"
"425104761","10001326","107","1","2017/6/9","9"
"671004565","10001326","104","1","2017/6/9","7"
"140346406","10001326","122","1","2017/6/9","5"
"449908798","10001366","101","1","2017/6/9","9"
"898401054","10001396","56","1","2017/6/9","6"
"1590382129","10001401","50","1","2017/6/9","8"
"2253044903","10001401","113","1","2017/6/9","9"
"743230655","10001805","124","1","2017/6/9","7"
"380723085","10001805","142","1","2017/6/9","8"
"380755203","10001805","134","1","2017/6/9","1"
"1400060265","10001826","108","1","2017/6/9","3"
"446607339","10001826","119","1","2017/6/9","10"
"425169693","10001826","127","1","2017/6/9","4"
"679750533","10001892","146","1","2017/6/9","8"
"743417879","10001892","58","1","2017/6/9","4"
"671758748","10001903","71","1","2017/6/9","2"
"399147195","10001903","83","1","2017/6/9","10"
"51513287","10001939","52","1","2017/6/9","6"
"451529170","10001959","174","1","2017/6/9","8"
"1582341281","10001959","158","1","2017/6/9","8"
"449223132","10001959","77","1","2017/6/9","8"
"880299010","10000230","126","1","2017/6/10","3"
"446603929","10000230","124","1","2017/6/10","10"
"671422162","10000408","143","1","2017/6/10","4"
"425132951","10000408","95","1","2017/6/10","4"
"375507493","10000417","130","1","2017/6/10","8"
"345440420","10000527","110","1","2017/6/10","5"
"312147198","10000592","82","1","2017/6/10","9"
"60163976","10000592","88","1","2017/6/10","7"
"345308980","10000592","130","1","2017/6/10","7"
"20199309","10000629","113","1","2017/6/10","6"
"316845221","10000722","74","1","2017/6/10","8"
"440213991","10000999","142","1","2017/6/10","4"
"393310728","10001124","177","1","2017/6/10","9"
"911104879","10001124","173","1","2017/6/10","9"
"425163385","10001124","120","1","2017/6/10","10"
"373118678","10001190","71","1","2017/6/10","5"
"1858498163","10001436","56","1","2017/6/10","8"
"451450337","10001436","114","1","2017/6/10","10"
"375707972","10001567","157","1","2017/6/10","2"
"394704681","10001673","58","1","2017/6/10","8"
"525946284","10000141","140","1","2017/6/11","7"
"446603651","10000141","153","1","2017/6/11","4"
"805059555","10000141","112","1","2017/6/11","1"
"385479565","10000152","185","1","2017/6/11","9"
"6375952","10000152","141","1","2017/6/11","6"
"375703764","10000152","127","1","2017/6/11","9"
"911104968","10000405","60","1","2017/6/11","5"
"373226373","10000501","181","1","2017/6/11","3"
"440174198","10000501","125","1","2017/6/11","8"
"373165218","10000565","74","1","2017/6/11","7"
"60580275","10000605","107","1","2017/6/11","8"
"743206053","10000605","164","1","2017/6/11","9"
"39305764","10000605","119","1","2017/6/11","5"
"152426574","10000608","180","1","2017/6/11","7"
"449006557","10000823","122","1","2017/6/11","6"
"2070404722","10000888","97","1","2017/6/11","3"
"373169833","10000888","60","1","2017/6/11","5"
"158574297","10000888","91","1","2017/6/11","8"
"61099015","10001015","101","1","2017/6/11","7"
"2266064886","10001130","86","1","2017/6/11","7"
"373116608","10001130","80","1","2017/6/11","1"
"375422307","10001130","140","1","2017/6/11","10"
"395977711","10001138","88","1","2017/6/11","6"
"812694333","10001138","53","1","2017/6/11","4"
"440222656","10001169","122","1","2017/6/11","5"
"553578243","10001277","113","1","2017/6/11","7"
"515116068","10001315","140","1","2017/6/11","7"
"312198892","10001315","117","1","2017/6/11","9"
"446403016","10001315","98","1","2017/6/11","5"
"896380653","10001510","141","1","2017/6/11","9"
"3404231694","10001510","136","1","2017/6/11","10"
"385509510","10001811","95","1","2017/6/11","10"
"785806040","10001912","108","1","2017/6/11","10"
"765194252","10001972","117","1","2017/6/11","8"
"1556618174","10000111","135","1","2017/6/12","6"
"425180883","10000259","100","1","2017/6/12","6"
"952855321","10000373","131","1","2017/6/12","7"
"471413909","10000404","172","1","2017/6/12","4"
"373111622","10000404","50","1","2017/6/12","8"
"140443118","10000404","50","1","2017/6/12","10"
"1853260622","10000514","101","1","2017/6/12","7"
"553290789","10001112","111","1","2017/6/12","7"
"8401341574","10001248","191","1","2017/6/12","7"
"425158632","10001248","125","1","2017/6/12","9"
"553287893","10001248","117","1","2017/6/12","9"
"2070406962","10001316","165","1","2017/6/12","7"
"805073124","10001403","86","1","2017/6/12","4"
"553280341","10001403","102","1","2017/6/12","2"
"425179885","10001488","121","1","2017/6/12","4"
"394717406","10001488","126","1","2017/6/12","4"
"373162669","10001528","80","1","2017/6/12","5"
"324152825","10001593","156","1","2017/6/12","8"
"671718177","10001616","101","1","2017/6/12","4"
"312977360","10001724","69","1","2017/6/12","9"
"836211499","10001724","100","1","2017/6/12","10"
"446300152","10001866","102","1","2017/6/12","4"
"60012528","10000044","169","1","2017/6/13","2"
"3426038269","10000044","108","1","2017/6/13","4"
"380978377","10000163","102","1","2017/6/13","8"
"553279912","10000196","80","1","2017/6/13","4"
"553096079","10000333","169","1","2017/6/13","7"
"345354931","10000389","119","1","2017/6/13","7"
"679736093","10000389","115","1","2017/6/13","7"
"439164524","10000389","165","1","2017/6/13","2"
"310348919","10000507","88","1","2017/6/13","5"
"1564020460","10000507","113","1","2017/6/13","7"
"1561561428","10000546","125","1","2017/6/13","7"
"881842958","10000677","140","1","2017/6/13","6"
"375432329","10000677","164","1","2017/6/13","7"
"451155025","10000814","113","1","2017/6/13","3"
"2702400981","10000814","105","1","2017/6/13","10"
"385504209","10000814","177","1","2017/6/13","9"
"743437640","10000881","143","1","2017/6/13","1"
"345282450","10000881","143","1","2017/6/13","7"
"553565915","10000881","179","1","2017/6/13","10"
"553582747","10000931","60","1","2017/6/13","8"
"553578855","10000931","58","1","2017/6/13","5"
"312924585","10001076","129","1","2017/6/13","9"
"399146032","10001082","185","1","2017/6/13","8"
"380753014","10001082","69","1","2017/6/13","8"
"140038620","10001133","108","1","2017/6/13","7"
"802135161","10001380","76","1","2017/6/13","8"
"345300475","10001380","126","1","2017/6/13","7"
"743417216","10001380","180","1","2017/6/13","2"
"613495772","10001420","138","1","2017/6/13","8"
"471238473","10001504","130","1","2017/6/13","3"
"874778050","10001517","86","1","2017/6/13","9"
"861366050","10001517","115","1","2017/6/13","9"
"80075137","10001524","119","1","2017/6/13","9"
"553580930","10001527","140","1","2017/6/13","2"
"375758992","10001527","105","1","2017/6/13","8"
"553260588","10001557","85","1","2017/6/13","5"
"553279556","10001596","140","1","2017/6/13","7"
"380731568","10001765","144","1","2017/6/13","6"
"1576734781","10001765","60","1","2017/6/13","5"
"3442443806","10001765","143","1","2017/6/13","7"
"553265520","10000051","127","1","2017/6/14","6"
"385492081","10000149","143","1","2017/6/14","9"
"747274479","10000149","146","1","2017/6/14","5"
"451169557","10000149","104","1","2017/6/14","9"
"747266395","10000297","140","1","2017/6/14","4"
"312983824","10000297","84","1","2017/6/14","7"
"449213773","10000330","196","1","2017/6/14","7"
"684819295","10000330","52","1","2017/6/14","6"
"747541604","10000330","112","1","2017/6/14","8"
"345325818","10000624","66","1","2017/6/14","7"
"60962348","10000631","76","1","2017/6/14","10"
"393315606","10000631","113","1","2017/6/14","2"
"446606251","10000670","129","1","2017/6/14","10"
"3492270263","10000670","187","1","2017/6/14","9"
"836262093","10000711","60","1","2017/6/14","10"
"373710690","10000733","111","1","2017/6/14","4"
"812506561","10000733","56","1","2017/6/14","2"
"679722661","10000789","59","1","2017/6/14","3"
"9681908031","10000789","119","1","2017/6/14","6"
"877735697","10000789","141","1","2017/6/14","2"
"380767589","10000946","60","1","2017/6/14","7"
"380756234","10000995","125","1","2017/6/14","3"
"671737619","10001182","198","1","2017/6/14","1"
"618002227","10001182","51","1","2017/6/14","5"
"1558746161","10001187","126","1","2017/6/14","2"
"446608653","10001250","102","1","2017/6/14","3"
"805210512","10001250","88","1","2017/6/14","10"
"440178002","10001270","198","1","2017/6/14","3"
"394712587","10001311","139","1","2017/6/14","6"
"60011939","10001360","77","1","2017/6/14","1"
"671796666","10001360","125","1","2017/6/14","8"
"440220602","10001404","127","1","2017/6/14","5"
"886771625","10001454","143","1","2017/6/14","6"
"451202538","10001454","100","1","2017/6/14","7"
"788752847","10001458","87","1","2017/6/14","1"
"684818299","10001689","185","1","2017/6/14","1"
"842356185","10001689","134","1","2017/6/14","3"
"525615687","10001692","143","1","2017/6/14","4"
"967673747","10001754","113","1","2017/6/14","10"
"613033191","10000055","177","1","2017/6/15","9"
"449004252","10000055","63","1","2017/6/15","9"
"380704587","10000055","197","1","2017/6/15","10"
"440221471","10000123","60","1","2017/6/15","8"
"60958022","10000123","58","1","2017/6/15","7"
"440343194","10000371","142","1","2017/6/15","10"
"440216842","10000767","153","1","2017/6/15","7"
"345421248","10000767","119","1","2017/6/15","2"
"451184734","10000900","100","1","2017/6/15","10"
"140441654","10000911","119","1","2017/6/15","7"
"684813580","10000911","142","1","2017/6/15","10"
"517707918","10000911","52","1","2017/6/15","5"
"590483501","10001006","174","1","2017/6/15","2"
"553270222","10001006","69","1","2017/6/15","4"
"385095341","10001006","127","1","2017/6/15","10"
"6552390","10001230","128","1","2017/6/15","8"
"425100049","10001230","56","1","2017/6/15","1"
"553404350","10001320","109","1","2017/6/15","7"
"312916566","10001450","132","1","2017/6/15","3"
"60163747","10001450","82","1","2017/6/15","8"
"1561451312","10001450","122","1","2017/6/15","10"
"312044348","10001550","174","1","2017/6/15","6"
"1857022424","10001665","83","1","2017/6/15","3"
"679411674","10001665","126","1","2017/6/15","2"
"380899531","10001777","140","1","2017/6/15","5"
"670819220","10001777","88","1","2017/6/15","1"
"553267701","10001835","69","1","2017/6/15","2"
"884113868","10001835","108","1","2017/6/15","3"
"345348176","10001858","77","1","2017/6/15","7"
"380765225","10001975","165","1","2017/6/15","10"
"671510290","10001975","86","1","2017/6/15","3"
"373250134","10001975","113","1","2017/6/15","7"
"342310001","10000015","113","1","2017/6/16","3"
"553285505","10000148","67","1","2017/6/16","8"
"671577875","10000148","77","1","2017/6/16","8"
"151008116","10000148","114","1","2017/6/16","7"
"449002470","10000160","68","1","2017/6/16","1"
"312261616","10000583","119","1","2017/6/16","7"
"3404120434","10000583","101","1","2017/6/16","9"
"866119892","10000590","77","1","2017/6/16","8"
"1551662914","10000694","169","1","2017/6/16","8"
"425150143","10000694","53","1","2017/6/16","5"
"60543132","10000731","157","1","2017/6/16","6"
"949206571","10000821","146","1","2017/6/16","8"
"380701944","10000830","71","1","2017/6/16","9"
"373271247","10000830","126","1","2017/6/16","7"
"380718839","10000830","119","1","2017/6/16","2"
"312980159","10000892","145","1","2017/6/16","8"
"385495358","10000892","176","1","2017/6/16","8"
"1551668912","10000892","197","1","2017/6/16","10"
"887299512","10001041","108","1","2017/6/16","6"
"395604842","10001078","105","1","2017/6/16","9"
"61054682","10001078","174","1","2017/6/16","7"
"2020336480","10001078","60","1","2017/6/16","9"
"515126489","10001389","174","1","2017/6/16","9"
"590477374","10001389","146","1","2017/6/16","10"
"786868716","10001389","150","1","2017/6/16","4"
"445200480","10001468","126","1","2017/6/16","5"
"765341174","10001974","113","1","2017/6/16","8"
"971880107","10002000","68","1","2017/6/16","10"
"805069968","10002000","138","1","2017/6/16","4"
"446606812","10002000","126","1","2017/6/16","10"
"385503857","10000168","50","1","2017/6/17","9"
"8401381800","10000215","189","1","2017/6/17","1"
"9724119378","10000308","108","1","2017/6/17","5"
"51513628","10000308","164","1","2017/6/17","1"
"37570745","10000308","168","1","2017/6/17","7"
"8495971410","10000322","162","1","2017/6/17","4"
"2290319872","10000339","196","1","2017/6/17","6"
"553273914","10000403","50","1","2017/6/17","6"
"8479600314","10000415","112","1","2017/6/17","4"
"33035180","10000415","191","1","2017/6/17","10"
"345447417","10000415","184","1","2017/6/17","7"
"380712520","10000426","187","1","2017/6/17","2"
"451458281","10000457","129","1","2017/6/17","4"
"440979757","10000777","88","1","2017/6/17","8"
"821748602","10000777","191","1","2017/6/17","7"
"451403584","10000777","187","1","2017/6/17","6"
"671027425","10000893","130","1","2017/6/17","7"
"88184599","10001025","140","1","2017/6/17","4"
"515123838","10001025","141","1","2017/6/17","8"
"425185249","10001025","127","1","2017/6/17","4"
"871136279","10001042","169","1","2017/6/17","7"
"60987103","10001059","74","1","2017/6/17","4"
"451459520","10001059","180","1","2017/6/17","7"
"553275852","10001095","185","1","2017/6/17","8"
"8433920421","10001273","140","1","2017/6/17","10"
"553278746","10001273","124","1","2017/6/17","8"
"34540047","10001462","109","1","2017/6/17","10"
"425183238","10001462","67","1","2017/6/17","8"
"671016784","10001555","146","1","2017/6/17","6"
"375503722","10001597","63","1","2017/6/17","7"
"373240295","10001597","129","1","2017/6/17","5"
"425129551","10001597","140","1","2017/6/17","10"
"312099096","10001682","166","1","2017/6/17","9"
"971880107","10001682","68","1","2017/6/17","10"
"1850153485","10001743","85","1","2017/6/17","9"
"312203799","10001775","83","1","2017/6/17","9"
"812534085","10001775","140","1","2017/6/17","5"
"787104752","10001775","104","1","2017/6/17","4"
"1573228737","10001848","168","1","2017/6/17","3"
"671502336","10001848","68","1","2017/6/17","8"
"373242867","10001848","158","1","2017/6/17","7"
"380974134","10001919","132","1","2017/6/17","7"
"553347233","10001955","146","1","2017/6/17","2"
"553583743","10001955","53","1","2017/6/17","4"
"310209307","10001955","185","1","2017/6/17","7"
"446667900","10000024","67","1","2017/6/18","8"
"440213525","10000024","146","1","2017/6/18","9"
"738205737","10000027","80","1","2017/6/18","5"
"446612626","10000224","104","1","2017/6/18","9"
"395585686","10000286","196","1","2017/6/18","5"
"449911446","10000376","158","1","2017/6/18","2"
"965492605","10000588","147","1","2017/6/18","10"
"942237277","10000651","124","1","2017/6/18","5"
"310933293","10000792","125","1","2017/6/18","10"
"886779227","10000976","56","1","2017/6/18","5"
"3442351588","10000976","71","1","2017/6/18","6"
"449205061","10000980","110","1","2017/6/18","7"
"399147195","10001217","83","1","2017/6/18","10"
"930588886","10001217","114","1","2017/6/18","8"
"679439390","10001217","180","1","2017/6/18","5"
"3426618753","10001263","60","1","2017/6/18","10"
"440419468","10001263","144","1","2017/6/18","8"
"440209412","10001378","135","1","2017/6/18","5"
"812515293","10001378","140","1","2017/6/18","7"
"553212737","10001381","122","1","2017/6/18","9"
"886778441","10001381","56","1","2017/6/18","1"
"553582526","10001381","140","1","2017/6/18","8"
"312140819","10001482","80","1","2017/6/18","7"
"312206291","10001482","140","1","2017/6/18","8"
"1586420054","10001556","185","1","2017/6/18","4"
"816710376","10001556","174","1","2017/6/18","4"
"377662146","10001556","140","1","2017/6/18","4"
"743460529","10001624","71","1","2017/6/18","4"
"373033400","10001624","134","1","2017/6/18","2"
"3453009932","10001624","77","1","2017/6/18","7"
"345448286","10001719","150","1","2017/6/18","8"
"393319407","10001790","140","1","2017/6/18","8"
"373057458","10001890","85","1","2017/6/18","9"
"67152819","10001890","122","1","2017/6/18","7"
"553567683","10001890","87","1","2017/6/18","3"
"8423918017","10001921","146","1","2017/6/18","10"
"811726517","10001986","89","1","2017/6/18","2"
"425151867","10001986","142","1","2017/6/18","7"
"515123854","10001986","113","1","2017/6/18","9"
"1879682028","10000014","174","1","2017/6/19","7"
"618234179","10000014","139","1","2017/6/19","5"
"425104303","10000014","58","1","2017/6/19","10"
"1570428042","10000045","107","1","2017/6/19","10"
"871317745","10000056","80","1","2017/6/19","9"
"679773533","10000056","142","1","2017/6/19","6"
"385730586","10000056","58","1","2017/6/19","10"
"1561700924","10000071","82","1","2017/6/19","9"
"609800353","10000126","119","1","2017/6/19","4"
"345404777","10000126","150","1","2017/6/19","7"
"373834144","10000194","143","1","2017/6/19","5"
"843946415","10000194","173","1","2017/6/19","7"
"440969700","10000211","104","1","2017/6/19","5"
"208024395","10000211","121","1","2017/6/19","10"
"385314132","10000233","56","1","2017/6/19","7"
"373709048","10000233","99","1","2017/6/19","10"
"671668366","10000249","158","1","2017/6/19","3"
"310218039","10000360","166","1","2017/6/19","6"
"140620206","10000360","77","1","2017/6/19","9"
"1551660636","10000360","56","1","2017/6/19","9"
"3453109813","10000382","101","1","2017/6/19","10"
"2166828","10000382","68","1","2017/6/19","8"
"553156578","10000382","91","1","2017/6/19","10"
"262121786","10000402","162","1","2017/6/19","7"
"380730200","10000402","173","1","2017/6/19","9"
"345421949","10000614","141","1","2017/6/19","1"
"389206911","10000614","138","1","2017/6/19","5"
"60735449","10000673","134","1","2017/6/19","2"
"72347201","10000673","125","1","2017/6/19","4"
"241141567","10000676","101","1","2017/6/19","5"
"1881830462","10000676","158","1","2017/6/19","9"
"804112460","10000676","95","1","2017/6/19","3"
"55329699","10000742","88","1","2017/6/19","8"
"749313544","10000742","72","1","2017/6/19","5"
"582426863","10000742","165","1","2017/6/19","7"
"452283027","10000800","114","1","2017/6/19","8"
"345314212","10001027","115","1","2017/6/19","2"
"590457950","10001027","67","1","2017/6/19","6"
"446606324","10001073","115","1","2017/6/19","3"
"60193123","10001103","75","1","2017/6/19","1"
"812561880","10001103","162","1","2017/6/19","9"
"451166582","10001114","68","1","2017/6/19","7"
"553569031","10001114","186","1","2017/6/19","3"
"61098795","10001114","126","1","2017/6/19","9"
"671737627","10001317","77","1","2017/6/19","3"
"60929871","10001317","76","1","2017/6/19","10"
"671660632","10001684","138","1","2017/6/19","2"
"806961740","10001684","117","1","2017/6/19","7"
"804106304","10001806","91","1","2017/6/19","8"
"1551668343","10001836","189","1","2017/6/19","10"
"425176312","10001836","83","1","2017/6/19","4"
"385335431","10001838","147","1","2017/6/19","6"
"553270788","10001838","77","1","2017/6/19","7"
"452282152","10000078","89","1","2017/6/20","6"
"821715437","10000086","94","1","2017/6/20","5"
"345302354","10000112","52","1","2017/6/20","8"
"64408620","10000112","102","1","2017/6/20","10"
"136090745","10000112","50","1","2017/6/20","6"
"671892479","10000232","127","1","2017/6/20","2"
"140442308","10000302","91","1","2017/6/20","6"
"60925493","10000332","50","1","2017/6/20","2"
"151004897","10000332","108","1","2017/6/20","7"
"1883113075","10000357","127","1","2017/6/20","2"
"505524031","10000446","87","1","2017/6/20","2"
"515132187","10000446","105","1","2017/6/20","4"
"553241443","10000633","165","1","2017/6/20","4"
"590474472","10000633","197","1","2017/6/20","2"
"60502258","10000637","129","1","2017/6/20","4"
"207173265","10000637","50","1","2017/6/20","6"
"738200301","10000738","119","1","2017/6/20","8"
"1565123484","10000738","88","1","2017/6/20","9"
"517585243","10000738","125","1","2017/6/20","5"
"140390693","10000826","97","1","2017/6/20","8"
"44651697","10000826","112","1","2017/6/20","10"
"553051873","10000872","76","1","2017/6/20","3"
"345378482","10000872","80","1","2017/6/20","9"
"553289322","10000872","127","1","2017/6/20","4"
"671876244","10000879","85","1","2017/6/20","6"
"684824396","10000910","108","1","2017/6/20","5"
"440222656","10001030","122","1","2017/6/20","5"
"515075299","10001030","140","1","2017/6/20","1"
"340219408","10001062","74","1","2017/6/20","3"
"385296495","10001195","108","1","2017/6/20","6"
"451410408","10001195","187","1","2017/6/20","1"
"743457358","10001195","153","1","2017/6/20","10"
"449231992","10001494","60","1","2017/6/20","6"
"486266826","10001494","181","1","2017/6/20","7"
"380725231","10001572","135","1","2017/6/20","9"
"380423901","10001572","120","1","2017/6/20","8"
"671551361","10001675","140","1","2017/6/20","6"
"373245092","10001677","113","1","2017/6/20","5"
"886771773","10001677","105","1","2017/6/20","7"
"618346260","10001677","162","1","2017/6/20","4"
"918949165","10001763","131","1","2017/6/20","5"
"874065887","10001770","91","1","2017/6/20","2"
"451140702","10001770","52","1","2017/6/20","5"
"671026275","10001770","122","1","2017/6/20","10"
"849913411","10001782","108","1","2017/6/20","10"
"312111029","10001783","53","1","2017/6/20","5"
"590134396","10001783","71","1","2017/6/20","8"
"1562935453","10001830","129","1","2017/6/20","8"
"553580930","10001830","140","1","2017/6/20","2"
"924486635","10001830","108","1","2017/6/20","7"
"345391810","10001900","77","1","2017/6/20","8"
"373709854","10001900","110","1","2017/6/20","1"
"553569074","10001925","115","1","2017/6/20","1"
"553214225","10000031","84","1","2017/6/21","6"
"821762036","10000031","75","1","2017/6/21","5"
"440220424","10000036","184","1","2017/6/21","6"
"748703926","10000350","117","1","2017/6/21","8"
"743407059","10000467","109","1","2017/6/21","7"
"1893554562","10000467","136","1","2017/6/21","2"
"553298178","10000467","169","1","2017/6/21","3"
"553283677","10000512","113","1","2017/6/21","4"
"786865717","10000512","82","1","2017/6/21","10"
